Scenario	Row	Bay	RouteNumber	ContainerType	ContainerSize	ContainerContentType
7d059fc2-d593-4278-b939-16787a2285ed	2	1	3	Tank	FortyFoot	Empty
7d059fc2-d593-4278-b939-16787a2285ed	3	1	2	Tank	TwentyFoot	Flammable
7d059fc2-d593-4278-b939-16787a2285ed	2	2	3	Tank	FortyFoot	Empty
7d059fc2-d593-4278-b939-16787a2285ed	3	2	3	Tank	TwentyFoot	General
2592acc8-4dc9-4eec-a6c1-1692fd46d721	2	1	2	Dry	FortyFoot	Radioactive
2592acc8-4dc9-4eec-a6c1-1692fd46d721	3	1	2	Refridgerated	TwentyFoot	Empty
2592acc8-4dc9-4eec-a6c1-1692fd46d721	2	2	2	Dry	FortyFoot	Radioactive
2592acc8-4dc9-4eec-a6c1-1692fd46d721	3	2	3	Tank	TwentyFoot	General
f5a53c7f-f6ab-4917-a7d6-16b17ac99623	2	1	2	Dry	FortyFoot	Corrosive
f5a53c7f-f6ab-4917-a7d6-16b17ac99623	3	1	3	Dry	TwentyFoot	Radioactive
f5a53c7f-f6ab-4917-a7d6-16b17ac99623	2	2	2	Dry	FortyFoot	Corrosive
f5a53c7f-f6ab-4917-a7d6-16b17ac99623	3	2	3	Tank	TwentyFoot	Flammable
3d3e8f5a-7235-4c8c-900b-16fa30ee2105	2	1	2	Tank	FortyFoot	Flammable
3d3e8f5a-7235-4c8c-900b-16fa30ee2105	3	1	2	Tank	TwentyFoot	Flammable
3d3e8f5a-7235-4c8c-900b-16fa30ee2105	2	2	2	Tank	FortyFoot	Flammable
3d3e8f5a-7235-4c8c-900b-16fa30ee2105	3	2	2	Tank	TwentyFoot	Flammable
22f07dd4-ab6a-4a29-936f-1759c1d2ec42	2	1	2	Dry	FortyFoot	Radioactive
22f07dd4-ab6a-4a29-936f-1759c1d2ec42	3	1	2	Dry	TwentyFoot	Radioactive
22f07dd4-ab6a-4a29-936f-1759c1d2ec42	2	2	2	Dry	FortyFoot	Radioactive
22f07dd4-ab6a-4a29-936f-1759c1d2ec42	3	2	3	Dry	TwentyFoot	Radioactive
0cd40f63-6f73-4ca1-b338-1761b96cbd02	3	1	2	Refridgerated	FortyFoot	Empty
0cd40f63-6f73-4ca1-b338-1761b96cbd02	3	2	2	Refridgerated	FortyFoot	Empty
0cd40f63-6f73-4ca1-b338-1761b96cbd02	2	3	2	Dry	TwentyFoot	Corrosive
0cd40f63-6f73-4ca1-b338-1761b96cbd02	3	3	3	Dry	TwentyFoot	General
b704d62f-009b-4613-8669-17706131804e	2	1	2	Dry	FortyFoot	Radioactive
b704d62f-009b-4613-8669-17706131804e	3	1	2	Dry	TwentyFoot	Radioactive
b704d62f-009b-4613-8669-17706131804e	2	2	2	Dry	FortyFoot	Radioactive
b704d62f-009b-4613-8669-17706131804e	3	2	3	Dry	TwentyFoot	Radioactive
c42bf9a3-a9fa-4ae8-af3d-17bfaafbcc06	3	1	2	Dry	FortyFoot	Flammable
c42bf9a3-a9fa-4ae8-af3d-17bfaafbcc06	3	2	2	Dry	FortyFoot	Flammable
c42bf9a3-a9fa-4ae8-af3d-17bfaafbcc06	2	3	2	Dry	TwentyFoot	Corrosive
c42bf9a3-a9fa-4ae8-af3d-17bfaafbcc06	3	3	3	Dry	TwentyFoot	Radioactive
7ae978dc-6a99-4af7-b4ee-17ceab339dbb	1	1	2	Refridgerated	FortyFoot	Empty
7ae978dc-6a99-4af7-b4ee-17ceab339dbb	2	1	2	Dry	FortyFoot	Radioactive
7ae978dc-6a99-4af7-b4ee-17ceab339dbb	3	1	3	Dry	FortyFoot	Flammable
7ae978dc-6a99-4af7-b4ee-17ceab339dbb	1	2	2	Refridgerated	FortyFoot	Empty
7ae978dc-6a99-4af7-b4ee-17ceab339dbb	2	2	2	Dry	FortyFoot	Radioactive
7ae978dc-6a99-4af7-b4ee-17ceab339dbb	3	2	3	Dry	FortyFoot	Flammable
707e1b4e-9169-4761-afc9-181da131c7ab	2	1	3	Dry	FortyFoot	Empty
707e1b4e-9169-4761-afc9-181da131c7ab	3	1	3	Tank	FortyFoot	Empty
707e1b4e-9169-4761-afc9-181da131c7ab	2	2	3	Dry	FortyFoot	Empty
707e1b4e-9169-4761-afc9-181da131c7ab	3	2	3	Tank	FortyFoot	Empty
707e1b4e-9169-4761-afc9-181da131c7ab	3	3	2	Dry	TwentyFoot	General
b638dc21-6cec-48ad-a0b8-1839af24bcf1	2	1	2	Refridgerated	FortyFoot	Corrosive
b638dc21-6cec-48ad-a0b8-1839af24bcf1	3	1	2	Tank	FortyFoot	Flammable
b638dc21-6cec-48ad-a0b8-1839af24bcf1	2	2	2	Refridgerated	FortyFoot	Corrosive
b638dc21-6cec-48ad-a0b8-1839af24bcf1	3	2	2	Tank	FortyFoot	Flammable
b638dc21-6cec-48ad-a0b8-1839af24bcf1	3	3	2	Refridgerated	TwentyFoot	Radioactive
9a78cfcc-487a-4807-b382-18adec8236c3	2	1	2	Dry	TwentyFoot	Poison
9a78cfcc-487a-4807-b382-18adec8236c3	3	1	3	Dry	FortyFoot	Corrosive
9a78cfcc-487a-4807-b382-18adec8236c3	2	2	2	Dry	TwentyFoot	General
9a78cfcc-487a-4807-b382-18adec8236c3	3	2	3	Dry	FortyFoot	Corrosive
89c9a0a8-c30c-4240-890c-18d11f5fc35f	1	1	2	Refridgerated	FortyFoot	Empty
89c9a0a8-c30c-4240-890c-18d11f5fc35f	2	1	2	Dry	FortyFoot	Radioactive
89c9a0a8-c30c-4240-890c-18d11f5fc35f	3	1	3	Dry	FortyFoot	Flammable
89c9a0a8-c30c-4240-890c-18d11f5fc35f	1	2	2	Refridgerated	FortyFoot	Empty
89c9a0a8-c30c-4240-890c-18d11f5fc35f	2	2	2	Dry	FortyFoot	Radioactive
89c9a0a8-c30c-4240-890c-18d11f5fc35f	3	2	3	Dry	FortyFoot	Flammable
87a48326-565b-4aa3-b909-1a59f98bd2b5	2	1	2	Refridgerated	FortyFoot	Radioactive
87a48326-565b-4aa3-b909-1a59f98bd2b5	3	1	3	Dry	TwentyFoot	Corrosive
87a48326-565b-4aa3-b909-1a59f98bd2b5	2	2	2	Refridgerated	FortyFoot	Radioactive
87a48326-565b-4aa3-b909-1a59f98bd2b5	3	2	3	Refridgerated	TwentyFoot	Radioactive
91a37a5d-aff1-48f6-9816-1aaffb48e840	2	1	2	Tank	TwentyFoot	Flammable
91a37a5d-aff1-48f6-9816-1aaffb48e840	3	1	2	Tank	FortyFoot	Flammable
91a37a5d-aff1-48f6-9816-1aaffb48e840	2	2	2	Refridgerated	TwentyFoot	Corrosive
91a37a5d-aff1-48f6-9816-1aaffb48e840	3	2	2	Tank	FortyFoot	Flammable
2d3f8a59-2e7c-4be6-b0fa-1b8fbc054b62	2	1	2	Tank	FortyFoot	General
2d3f8a59-2e7c-4be6-b0fa-1b8fbc054b62	3	1	3	Dry	TwentyFoot	General
2d3f8a59-2e7c-4be6-b0fa-1b8fbc054b62	2	2	2	Tank	FortyFoot	General
2d3f8a59-2e7c-4be6-b0fa-1b8fbc054b62	3	2	2	Dry	TwentyFoot	Flammable
62d1c8b0-4c0f-47a4-a700-1ba2a61a7d52	2	1	3	Refridgerated	FortyFoot	General
62d1c8b0-4c0f-47a4-a700-1ba2a61a7d52	3	1	2	Tank	TwentyFoot	Flammable
62d1c8b0-4c0f-47a4-a700-1ba2a61a7d52	2	2	3	Refridgerated	FortyFoot	General
62d1c8b0-4c0f-47a4-a700-1ba2a61a7d52	3	2	2	Tank	TwentyFoot	General
27eef0f6-4fdd-44bd-b63b-1ba74a9fefbd	1	1	2	Refridgerated	FortyFoot	Empty
27eef0f6-4fdd-44bd-b63b-1ba74a9fefbd	2	1	2	Dry	FortyFoot	Flammable
27eef0f6-4fdd-44bd-b63b-1ba74a9fefbd	3	1	2	Dry	FortyFoot	Radioactive
27eef0f6-4fdd-44bd-b63b-1ba74a9fefbd	1	2	2	Refridgerated	FortyFoot	Empty
27eef0f6-4fdd-44bd-b63b-1ba74a9fefbd	2	2	2	Dry	FortyFoot	Flammable
27eef0f6-4fdd-44bd-b63b-1ba74a9fefbd	3	2	2	Dry	FortyFoot	Radioactive
73c551d4-c7a1-4d31-ba13-1beb6819eb0f	3	1	3	Dry	FortyFoot	Corrosive
73c551d4-c7a1-4d31-ba13-1beb6819eb0f	3	2	3	Dry	FortyFoot	Corrosive
73c551d4-c7a1-4d31-ba13-1beb6819eb0f	2	3	2	Refridgerated	TwentyFoot	General
73c551d4-c7a1-4d31-ba13-1beb6819eb0f	3	3	3	Dry	TwentyFoot	Radioactive
be4c68ee-8fb8-47b3-884d-1c41fe586a13	2	1	3	Dry	FortyFoot	General
be4c68ee-8fb8-47b3-884d-1c41fe586a13	3	1	3	Dry	FortyFoot	Flammable
be4c68ee-8fb8-47b3-884d-1c41fe586a13	2	2	3	Dry	FortyFoot	General
be4c68ee-8fb8-47b3-884d-1c41fe586a13	3	2	3	Dry	FortyFoot	Flammable
be4c68ee-8fb8-47b3-884d-1c41fe586a13	3	3	2	Dry	TwentyFoot	Empty
6e85d312-b974-47a0-85a6-1c5b71475abe	2	1	2	Tank	TwentyFoot	General
6e85d312-b974-47a0-85a6-1c5b71475abe	3	1	2	Dry	TwentyFoot	Radioactive
6e85d312-b974-47a0-85a6-1c5b71475abe	3	2	3	Dry	FortyFoot	Flammable
6e85d312-b974-47a0-85a6-1c5b71475abe	3	3	3	Dry	FortyFoot	Flammable
abf5b9cd-5d30-4be6-b949-1c6034074f32	2	1	2	Dry	FortyFoot	Radioactive
abf5b9cd-5d30-4be6-b949-1c6034074f32	3	1	3	Refridgerated	FortyFoot	General
abf5b9cd-5d30-4be6-b949-1c6034074f32	2	2	2	Dry	FortyFoot	Radioactive
abf5b9cd-5d30-4be6-b949-1c6034074f32	3	2	3	Refridgerated	FortyFoot	General
abf5b9cd-5d30-4be6-b949-1c6034074f32	3	3	3	Dry	TwentyFoot	Corrosive
66197990-3918-49c3-bf91-1cb25e9e68b0	2	1	2	Refridgerated	FortyFoot	Radioactive
66197990-3918-49c3-bf91-1cb25e9e68b0	3	1	3	Refridgerated	TwentyFoot	Radioactive
66197990-3918-49c3-bf91-1cb25e9e68b0	2	2	2	Refridgerated	FortyFoot	Radioactive
66197990-3918-49c3-bf91-1cb25e9e68b0	3	2	2	Dry	TwentyFoot	Corrosive
b2eea02a-15ab-449b-a373-1cb68786954c	3	1	3	Tank	FortyFoot	Flammable
b2eea02a-15ab-449b-a373-1cb68786954c	3	2	3	Tank	FortyFoot	Flammable
b2eea02a-15ab-449b-a373-1cb68786954c	2	3	2	Refridgerated	TwentyFoot	Corrosive
b2eea02a-15ab-449b-a373-1cb68786954c	3	3	2	Tank	TwentyFoot	Flammable
7ed097ca-25b7-4bca-887f-1cbe92d0587b	2	1	1	Dry	FortyFoot	Flammable
7ed097ca-25b7-4bca-887f-1cbe92d0587b	3	1	1	Dry	TwentyFoot	Radioactive
7ed097ca-25b7-4bca-887f-1cbe92d0587b	2	2	1	Dry	FortyFoot	Flammable
7ed097ca-25b7-4bca-887f-1cbe92d0587b	3	2	1	Tank	TwentyFoot	General
a1651511-83b8-402b-8f36-1cd3b2fcb3c3	2	1	2	Tank	FortyFoot	Flammable
a1651511-83b8-402b-8f36-1cd3b2fcb3c3	3	1	2	Tank	TwentyFoot	Flammable
a1651511-83b8-402b-8f36-1cd3b2fcb3c3	2	2	2	Tank	FortyFoot	Flammable
a1651511-83b8-402b-8f36-1cd3b2fcb3c3	3	2	2	Tank	TwentyFoot	Flammable
b15c9b55-6942-423c-97ce-1cfe05671486	2	1	3	Tank	FortyFoot	Empty
b15c9b55-6942-423c-97ce-1cfe05671486	3	1	2	Tank	TwentyFoot	General
b15c9b55-6942-423c-97ce-1cfe05671486	2	2	3	Tank	FortyFoot	Empty
b15c9b55-6942-423c-97ce-1cfe05671486	3	2	2	Tank	TwentyFoot	Flammable
1a4892d4-2972-4d95-820b-1d392860da68	1	1	2	Refridgerated	FortyFoot	Empty
1a4892d4-2972-4d95-820b-1d392860da68	2	1	2	Dry	FortyFoot	Flammable
1a4892d4-2972-4d95-820b-1d392860da68	3	1	2	Dry	FortyFoot	Radioactive
1a4892d4-2972-4d95-820b-1d392860da68	1	2	2	Refridgerated	FortyFoot	Empty
1a4892d4-2972-4d95-820b-1d392860da68	2	2	2	Dry	FortyFoot	Flammable
1a4892d4-2972-4d95-820b-1d392860da68	3	2	2	Dry	FortyFoot	Radioactive
526d0fdb-0731-4622-9344-1d3a637267c6	2	1	2	Tank	FortyFoot	General
526d0fdb-0731-4622-9344-1d3a637267c6	3	1	3	Dry	TwentyFoot	General
526d0fdb-0731-4622-9344-1d3a637267c6	2	2	2	Tank	FortyFoot	General
526d0fdb-0731-4622-9344-1d3a637267c6	3	2	2	Dry	TwentyFoot	Flammable
95177f48-8676-4740-b87c-1d5d92346e55	2	1	2	Dry	FortyFoot	Corrosive
95177f48-8676-4740-b87c-1d5d92346e55	3	1	3	Dry	TwentyFoot	Radioactive
95177f48-8676-4740-b87c-1d5d92346e55	2	2	2	Dry	FortyFoot	Corrosive
95177f48-8676-4740-b87c-1d5d92346e55	3	2	3	Tank	TwentyFoot	Flammable
b5d8c59b-e5df-40f2-afbe-1db93534b1e0	3	1	2	Refridgerated	FortyFoot	Empty
b5d8c59b-e5df-40f2-afbe-1db93534b1e0	3	2	2	Refridgerated	FortyFoot	Empty
b5d8c59b-e5df-40f2-afbe-1db93534b1e0	2	3	2	Dry	TwentyFoot	Corrosive
b5d8c59b-e5df-40f2-afbe-1db93534b1e0	3	3	3	Dry	TwentyFoot	General
a9ad436c-da79-4c63-8911-1e2e72497506	2	1	2	Tank	FortyFoot	General
a9ad436c-da79-4c63-8911-1e2e72497506	3	1	2	Dry	TwentyFoot	Poison
a9ad436c-da79-4c63-8911-1e2e72497506	2	2	2	Tank	FortyFoot	General
a9ad436c-da79-4c63-8911-1e2e72497506	3	2	2	Refridgerated	TwentyFoot	Radioactive
71ca2af6-f6b3-43c2-8fba-1e687676abcb	2	1	2	Dry	TwentyFoot	Poison
71ca2af6-f6b3-43c2-8fba-1e687676abcb	3	1	2	Refridgerated	TwentyFoot	Radioactive
71ca2af6-f6b3-43c2-8fba-1e687676abcb	3	2	3	Refridgerated	FortyFoot	Empty
71ca2af6-f6b3-43c2-8fba-1e687676abcb	3	3	3	Refridgerated	FortyFoot	Empty
09d090d0-4c02-45be-a056-1e9c31e73838	2	1	3	Refridgerated	FortyFoot	General
09d090d0-4c02-45be-a056-1e9c31e73838	3	1	2	Tank	TwentyFoot	Flammable
09d090d0-4c02-45be-a056-1e9c31e73838	2	2	3	Refridgerated	FortyFoot	General
09d090d0-4c02-45be-a056-1e9c31e73838	3	2	2	Tank	TwentyFoot	General
e2322e0d-a55f-4ba1-8e34-1eab1b8afc30	2	1	2	Tank	FortyFoot	Flammable
e2322e0d-a55f-4ba1-8e34-1eab1b8afc30	3	1	2	Tank	TwentyFoot	Flammable
e2322e0d-a55f-4ba1-8e34-1eab1b8afc30	2	2	2	Tank	FortyFoot	Flammable
e2322e0d-a55f-4ba1-8e34-1eab1b8afc30	3	2	2	Tank	TwentyFoot	Flammable
dd1c9eca-4690-40e6-b6c9-1efb1b5f3b6a	2	1	3	Dry	FortyFoot	Empty
dd1c9eca-4690-40e6-b6c9-1efb1b5f3b6a	3	1	3	Tank	FortyFoot	Empty
dd1c9eca-4690-40e6-b6c9-1efb1b5f3b6a	2	2	3	Dry	FortyFoot	Empty
dd1c9eca-4690-40e6-b6c9-1efb1b5f3b6a	3	2	3	Tank	FortyFoot	Empty
dd1c9eca-4690-40e6-b6c9-1efb1b5f3b6a	3	3	2	Dry	TwentyFoot	General
930dfcb0-7dc8-4506-8157-1f50a5fe9b43	2	1	2	Tank	FortyFoot	General
930dfcb0-7dc8-4506-8157-1f50a5fe9b43	3	1	3	Dry	TwentyFoot	General
930dfcb0-7dc8-4506-8157-1f50a5fe9b43	2	2	2	Tank	FortyFoot	General
930dfcb0-7dc8-4506-8157-1f50a5fe9b43	3	2	2	Dry	TwentyFoot	Flammable
fbee6ffb-4097-4270-94a9-1f7a1f23f8c4	1	1	1	Refridgerated	FortyFoot	Poison
fbee6ffb-4097-4270-94a9-1f7a1f23f8c4	2	1	3	Tank	FortyFoot	Empty
fbee6ffb-4097-4270-94a9-1f7a1f23f8c4	3	1	3	Tank	FortyFoot	General
fbee6ffb-4097-4270-94a9-1f7a1f23f8c4	1	2	1	Refridgerated	FortyFoot	Poison
fbee6ffb-4097-4270-94a9-1f7a1f23f8c4	2	2	3	Tank	FortyFoot	Empty
fbee6ffb-4097-4270-94a9-1f7a1f23f8c4	3	2	3	Tank	FortyFoot	General
dfcd1cc9-b4dc-4d74-ae82-1f993ffafcc7	3	1	3	Dry	FortyFoot	Corrosive
dfcd1cc9-b4dc-4d74-ae82-1f993ffafcc7	3	2	3	Dry	FortyFoot	Corrosive
dfcd1cc9-b4dc-4d74-ae82-1f993ffafcc7	2	3	2	Tank	TwentyFoot	Empty
dfcd1cc9-b4dc-4d74-ae82-1f993ffafcc7	3	3	3	Refridgerated	TwentyFoot	Corrosive
cddb4726-a7fd-46d9-9ae7-1fde70ada876	2	1	2	Dry	FortyFoot	Flammable
cddb4726-a7fd-46d9-9ae7-1fde70ada876	3	1	3	Dry	TwentyFoot	Radioactive
cddb4726-a7fd-46d9-9ae7-1fde70ada876	2	2	2	Dry	FortyFoot	Flammable
cddb4726-a7fd-46d9-9ae7-1fde70ada876	3	2	3	Dry	TwentyFoot	Corrosive
97f685e8-b52d-4ef8-88d2-1fe9ca4c5c59	2	1	3	Tank	FortyFoot	Flammable
97f685e8-b52d-4ef8-88d2-1fe9ca4c5c59	3	1	2	Tank	TwentyFoot	Flammable
97f685e8-b52d-4ef8-88d2-1fe9ca4c5c59	2	2	3	Tank	FortyFoot	Flammable
97f685e8-b52d-4ef8-88d2-1fe9ca4c5c59	3	2	3	Refridgerated	TwentyFoot	Corrosive
cfc86720-6519-46fd-be3f-2049bebc0f28	3	1	3	Dry	FortyFoot	Corrosive
cfc86720-6519-46fd-be3f-2049bebc0f28	3	2	3	Dry	FortyFoot	Corrosive
cfc86720-6519-46fd-be3f-2049bebc0f28	2	3	2	Refridgerated	TwentyFoot	General
cfc86720-6519-46fd-be3f-2049bebc0f28	3	3	3	Dry	TwentyFoot	Radioactive
f816b198-e159-46eb-a92a-2067b2d8866d	1	1	1	Refridgerated	FortyFoot	Poison
f816b198-e159-46eb-a92a-2067b2d8866d	2	1	3	Tank	FortyFoot	Empty
f816b198-e159-46eb-a92a-2067b2d8866d	3	1	3	Tank	FortyFoot	General
f816b198-e159-46eb-a92a-2067b2d8866d	1	2	1	Refridgerated	FortyFoot	Poison
f816b198-e159-46eb-a92a-2067b2d8866d	2	2	3	Tank	FortyFoot	Empty
f816b198-e159-46eb-a92a-2067b2d8866d	3	2	3	Tank	FortyFoot	General
9c6c1af8-cdd5-4989-8d79-20d8589dce36	2	1	2	Refridgerated	FortyFoot	Poison
9c6c1af8-cdd5-4989-8d79-20d8589dce36	3	1	3	Tank	FortyFoot	Flammable
9c6c1af8-cdd5-4989-8d79-20d8589dce36	2	2	2	Refridgerated	FortyFoot	Poison
9c6c1af8-cdd5-4989-8d79-20d8589dce36	3	2	3	Tank	FortyFoot	Flammable
9c6c1af8-cdd5-4989-8d79-20d8589dce36	3	3	3	Refridgerated	TwentyFoot	Corrosive
81c72ce8-7e8b-4e71-a7a0-210b8768ff3b	2	1	2	Dry	FortyFoot	Flammable
81c72ce8-7e8b-4e71-a7a0-210b8768ff3b	3	1	3	Dry	TwentyFoot	Radioactive
81c72ce8-7e8b-4e71-a7a0-210b8768ff3b	2	2	2	Dry	FortyFoot	Flammable
81c72ce8-7e8b-4e71-a7a0-210b8768ff3b	3	2	3	Dry	TwentyFoot	Corrosive
3940b186-3bb3-4787-9959-2138bae6045e	2	1	2	Refridgerated	TwentyFoot	Corrosive
3940b186-3bb3-4787-9959-2138bae6045e	3	1	3	Tank	FortyFoot	Flammable
3940b186-3bb3-4787-9959-2138bae6045e	2	2	2	Tank	TwentyFoot	General
3940b186-3bb3-4787-9959-2138bae6045e	3	2	3	Tank	FortyFoot	Flammable
a1725bfa-8450-4123-b1cf-21c9d1fd1a4f	1	1	2	Refridgerated	FortyFoot	Empty
a1725bfa-8450-4123-b1cf-21c9d1fd1a4f	2	1	2	Dry	FortyFoot	Radioactive
a1725bfa-8450-4123-b1cf-21c9d1fd1a4f	3	1	3	Dry	FortyFoot	Flammable
a1725bfa-8450-4123-b1cf-21c9d1fd1a4f	1	2	2	Refridgerated	FortyFoot	Empty
a1725bfa-8450-4123-b1cf-21c9d1fd1a4f	2	2	2	Dry	FortyFoot	Radioactive
a1725bfa-8450-4123-b1cf-21c9d1fd1a4f	3	2	3	Dry	FortyFoot	Flammable
d66f13e0-cc6e-4bcc-8da8-2203aa2b47e5	2	1	3	Dry	FortyFoot	Radioactive
d66f13e0-cc6e-4bcc-8da8-2203aa2b47e5	3	1	3	Dry	TwentyFoot	Poison
d66f13e0-cc6e-4bcc-8da8-2203aa2b47e5	2	2	3	Dry	FortyFoot	Radioactive
d66f13e0-cc6e-4bcc-8da8-2203aa2b47e5	3	2	3	Dry	TwentyFoot	Poison
bd2303dc-a24c-4f56-bf27-23449656361a	1	1	2	Refridgerated	FortyFoot	Empty
bd2303dc-a24c-4f56-bf27-23449656361a	2	1	2	Dry	FortyFoot	Radioactive
bd2303dc-a24c-4f56-bf27-23449656361a	3	1	3	Dry	FortyFoot	Flammable
bd2303dc-a24c-4f56-bf27-23449656361a	1	2	2	Refridgerated	FortyFoot	Empty
bd2303dc-a24c-4f56-bf27-23449656361a	2	2	2	Dry	FortyFoot	Radioactive
bd2303dc-a24c-4f56-bf27-23449656361a	3	2	3	Dry	FortyFoot	Flammable
00a6e740-8914-4b11-940a-2344aaf2fa36	3	1	2	Refridgerated	FortyFoot	Empty
00a6e740-8914-4b11-940a-2344aaf2fa36	3	2	2	Refridgerated	FortyFoot	Empty
00a6e740-8914-4b11-940a-2344aaf2fa36	2	3	2	Dry	TwentyFoot	Corrosive
00a6e740-8914-4b11-940a-2344aaf2fa36	3	3	3	Dry	TwentyFoot	General
afb901a6-4ab2-44ed-9615-2348733c3965	3	1	3	Dry	FortyFoot	Corrosive
afb901a6-4ab2-44ed-9615-2348733c3965	3	2	3	Dry	FortyFoot	Corrosive
afb901a6-4ab2-44ed-9615-2348733c3965	2	3	2	Tank	TwentyFoot	Empty
afb901a6-4ab2-44ed-9615-2348733c3965	3	3	3	Refridgerated	TwentyFoot	Corrosive
8b353a94-e69d-47bd-9455-235032e67920	2	1	2	Tank	FortyFoot	General
8b353a94-e69d-47bd-9455-235032e67920	3	1	3	Dry	TwentyFoot	General
8b353a94-e69d-47bd-9455-235032e67920	2	2	2	Tank	FortyFoot	General
8b353a94-e69d-47bd-9455-235032e67920	3	2	2	Dry	TwentyFoot	Flammable
d065b369-1fd4-4044-8e33-23764341230d	2	1	2	Refridgerated	FortyFoot	Radioactive
d065b369-1fd4-4044-8e33-23764341230d	3	1	3	Refridgerated	TwentyFoot	Radioactive
d065b369-1fd4-4044-8e33-23764341230d	2	2	2	Refridgerated	FortyFoot	Radioactive
d065b369-1fd4-4044-8e33-23764341230d	3	2	2	Dry	TwentyFoot	Corrosive
e920f30b-943e-4d85-951a-23a7c2b718c5	2	1	1	Dry	FortyFoot	Radioactive
e920f30b-943e-4d85-951a-23a7c2b718c5	3	1	2	Dry	TwentyFoot	Poison
e920f30b-943e-4d85-951a-23a7c2b718c5	2	2	1	Dry	FortyFoot	Radioactive
e920f30b-943e-4d85-951a-23a7c2b718c5	3	2	3	Refridgerated	TwentyFoot	Empty
1b750d40-d0e5-4b8f-85de-24a4cb4644fd	1	1	2	Refridgerated	FortyFoot	General
1b750d40-d0e5-4b8f-85de-24a4cb4644fd	2	1	3	Refridgerated	FortyFoot	Poison
1b750d40-d0e5-4b8f-85de-24a4cb4644fd	3	1	3	Tank	FortyFoot	Flammable
1b750d40-d0e5-4b8f-85de-24a4cb4644fd	1	2	2	Refridgerated	FortyFoot	General
1b750d40-d0e5-4b8f-85de-24a4cb4644fd	2	2	3	Refridgerated	FortyFoot	Poison
1b750d40-d0e5-4b8f-85de-24a4cb4644fd	3	2	3	Tank	FortyFoot	Flammable
1c5ee536-82ba-4469-a042-25b214d396cc	2	1	3	Refridgerated	FortyFoot	Corrosive
1c5ee536-82ba-4469-a042-25b214d396cc	3	1	3	Tank	FortyFoot	Flammable
1c5ee536-82ba-4469-a042-25b214d396cc	2	2	3	Refridgerated	FortyFoot	Corrosive
1c5ee536-82ba-4469-a042-25b214d396cc	3	2	3	Tank	FortyFoot	Flammable
1c5ee536-82ba-4469-a042-25b214d396cc	3	3	3	Refridgerated	TwentyFoot	Radioactive
4de88a3c-44b6-413d-be0b-269cf83689bb	2	1	3	Tank	FortyFoot	Flammable
4de88a3c-44b6-413d-be0b-269cf83689bb	3	1	2	Tank	TwentyFoot	Flammable
4de88a3c-44b6-413d-be0b-269cf83689bb	2	2	3	Tank	FortyFoot	Flammable
4de88a3c-44b6-413d-be0b-269cf83689bb	3	2	3	Refridgerated	TwentyFoot	Corrosive
9363e46f-286e-4770-9bbb-26f1d1012b19	2	1	2	Tank	FortyFoot	Flammable
9363e46f-286e-4770-9bbb-26f1d1012b19	3	1	2	Tank	TwentyFoot	Flammable
9363e46f-286e-4770-9bbb-26f1d1012b19	2	2	2	Tank	FortyFoot	Flammable
9363e46f-286e-4770-9bbb-26f1d1012b19	3	2	2	Refridgerated	TwentyFoot	Corrosive
5af60ade-68eb-4b73-a98a-273528cdc029	2	1	2	Refridgerated	FortyFoot	Empty
5af60ade-68eb-4b73-a98a-273528cdc029	3	1	2	Dry	TwentyFoot	General
5af60ade-68eb-4b73-a98a-273528cdc029	2	2	2	Refridgerated	FortyFoot	Empty
5af60ade-68eb-4b73-a98a-273528cdc029	3	2	2	Dry	TwentyFoot	Corrosive
852e96fe-9529-4a3a-b719-2738db74baea	2	1	2	Tank	FortyFoot	General
852e96fe-9529-4a3a-b719-2738db74baea	3	1	3	Dry	TwentyFoot	General
852e96fe-9529-4a3a-b719-2738db74baea	2	2	2	Tank	FortyFoot	General
852e96fe-9529-4a3a-b719-2738db74baea	3	2	2	Dry	TwentyFoot	Flammable
5d21b682-c9cb-4a84-926c-278ece864611	2	1	3	Dry	FortyFoot	General
5d21b682-c9cb-4a84-926c-278ece864611	3	1	3	Dry	FortyFoot	Flammable
5d21b682-c9cb-4a84-926c-278ece864611	2	2	3	Dry	FortyFoot	General
5d21b682-c9cb-4a84-926c-278ece864611	3	2	3	Dry	FortyFoot	Flammable
5d21b682-c9cb-4a84-926c-278ece864611	3	3	2	Dry	TwentyFoot	Empty
115d7401-2853-477b-bfe5-27b19c0f96cd	2	1	2	Dry	FortyFoot	Radioactive
115d7401-2853-477b-bfe5-27b19c0f96cd	3	1	2	Dry	TwentyFoot	Radioactive
115d7401-2853-477b-bfe5-27b19c0f96cd	2	2	2	Dry	FortyFoot	Radioactive
115d7401-2853-477b-bfe5-27b19c0f96cd	3	2	3	Dry	TwentyFoot	Radioactive
c065d70a-1c15-499c-b41d-27d1e0054daa	2	1	3	Dry	FortyFoot	General
c065d70a-1c15-499c-b41d-27d1e0054daa	3	1	3	Dry	FortyFoot	Flammable
c065d70a-1c15-499c-b41d-27d1e0054daa	2	2	3	Dry	FortyFoot	General
c065d70a-1c15-499c-b41d-27d1e0054daa	3	2	3	Dry	FortyFoot	Flammable
c065d70a-1c15-499c-b41d-27d1e0054daa	3	3	2	Dry	TwentyFoot	Empty
ab861af4-5829-4c60-bb7f-27d8472fae7d	2	1	2	Tank	FortyFoot	Flammable
